6558,John Hughes
6625,Christopher Lloyd
6639,Audrey Hepburn
6645,George Lucas
6725,Aerosmith
6725,Alice Cooper
6725,Bee Gees
6725,Peter Frampton
6725,Steve Martin
6755,Bruce Campbell
6798,1930s
6798,Jodie Foster
6798,Scott Baio
6837,Remake
6850,Steve Martin
6896,Holocaust
7052,Katherine Hepburn
7061,Bette Davis
7074,Buster Keaton
7078,Bette Davis
7079,Based on a novel
7081,Mae West
7082,Cary Grant
7212,Cary Grant
7217,Humphrey Bogart
7222,Cult classic
7253,Clara Bow
7290,Harold Lloyd
7361,Elijah Wood
7361,Jim Carrey
7361,Kate Winslet
7361,Kristen Dunst
7366,Kevin Smith
7372,Heath Ledger
7474,Homosexuality
7615,Homosexuality
7706,Highly quotable
7706,Marx Brothers
8235,Harold Lloyd
8256,Greta Garbo
8275,Buster Keaton
8373,Christopher Walken
8373,Matthew Broderick
8373,Nicole Kidman
8525,Disney
8526,Jackie Chan
8610,Lily Tomlin
8610,Steve Martin
8623,Steve Martin
8650,Katherine Hepburn
8695,Cary Grant
8695,Shirley Temple
8711,Cary Grant
8712,Cary Grant
8712,Randolph Scott
8714,Cary Grant
8734,Marx Brothers
8796,Buster Keaton
8796,Zero Mostel
8814,Seth Green
8880,Cher
9011,Ethel Barrymoore
9011,William Holden
25750,Buster Keaton
25750,silent
25752,Harold Lloyd
25755,Based on a book
25755,Lon Chaney
25755,Universal Horror
25763,German Expressionism
25763,Louise Brooks
25764,Buster Keaton
25769,Buster Keaton
25777,Marx Brothers
25826,Screwball Comedy
25833,Greta Garbo
25850,Cary Grant
25850,Katherine Hepburn
25865,Bette Davis
25866,Errol Flynn
25868,Barbara Stanywick
25868,Howard Hawkes
25868,Screwball Comedy
25899,Gene Kelly
25940,Marlene Dietrich
25951,Buster Keaton
25951,Judy Garland
26116,Agnes Moorehead
26116,Bette Davis
26116,Oliva de Havilland
26491,Mel Brooks
26680,Johnny Depp
31193,Disney
31687,Disney
32160,Carol Lombard
32160,John Barrymore
32587,Robert Rodriguiz
32882,Marx Brothers
33237,Clark Gable
33237,Spenser Tracy
33681,Robert Rodriguiz
33836,Based on a TV show
33836,Nicole Kidman
33836,Nora Ephron
33836,Will Ferrell
34332,Bruce Campbell
36401,Heath Ledger
36401,Matt Damon
36401,Terry Gilliam
37729,Tim Burton
40962,Remake
45728,Highly quotable
47099,Will Smith
48142,Based on a novel
48142,Neo-noir
51077,Marvel
51084,Drew Barrymore
51084,Hugh Grant
51255,Edgar Wright
51255,Simon Pegg
51540,David Fincher
51540,Jake Gyllenhaal
51540,Mark Ruffalo
51540,Robert Downey Jr
51662,Based on a comic book
51662,Epic
51662,Gladiator
52281,Quinten Tarantino
52281,Robert Rodriguez
52722,Comic Book adaption
52722,Kirsten Dunst
52722,Marvel
52722,Sam Raimi
52722,Toby Maquire
1080,hilarious
1136,hilarious
2706,pizza beer
3160,puzzling
5722,classic
5840,classic
5840,french
7767,beautiful
7767,death
7767,italy
7767,sardinia
32587,unpredictable
53318,Nudity (Full Frontal)
60037,entertaining for the wrong reasons
60293,hip-hop
60293,new york
60293,psychiatry
60293,teens
60293,weed
10,I wanted the bad guy to win.  Sean Bean out-Bonds Bond.
5174,Brilliant acting by all!  Sean Bean was amazing even though he hardly spoke.
7458,Sean Bean makes it.  The others are okay.  When are they making the Odyssey
7458,with SB as Odysseus?
7579,What's with the American accents???
26386,Chloris Leachman is hilarious.
31694,"Too far from the real thing. And the ""Darcy"" is nauseating."
37727,Jodie Foster and Sean Bean - what's not to like
38798,very good chick flick
39234,Wonderful drama!
41571,beautifully filmed - a pleasure to watch - the friend I was with said it was even better than the book
48394,excellent story but far too gory
2501,liz should see
4329,Buddy movie
4153,chris rock
353,cult film
5151,Notable Nudity
1225,composer
58559,superhero
4015,Stoner
296,too violent
597,girlie movie
2245,want to see
2671,girlie movie
3259,girlie movie
4246,girlie movie
4995,book
1240,great soundtrack
1676,space
2455,better than the old version
2634,Hammer Film Productions
2652,Hammer Film Productions
2905,samurai
3030,samurai
3693,troma
3875,Hammer Film Productions
4754,Hammer Film Productions
5244,americanized movies
5383,Hammer Film Productions
5552,Hammer Film Productions
5649,Hammer Film Productions
5971,great soundtrack
6350,great soundtrack
6435,propaganda
6500,Hammer Film Productions
6913,Hammer production
7099,post-apocalyptic
7885,Hammer Film Productions
7886,Hammer production
7900,Hammer production
8916,remake of a japanese film
26185,Hammer Film Productions
26476,great soundtrack
26743,Studio Ghibli
26811,Leslie Cheung
26811,wuxia
34048,better than the old version
37335,wuxia
48516,remake of an asian film
51277,Gordon Liu
51277,kung fu
51277,martial arts
2288,cold
2288,paranoia
543,Mike Myers
60397,Musical
3730,reflective
32,Special
189,Unreal
215,Special
418,Special
1032,Special
1171,Special
1199,Special
1726,shut up about the book ok?!
2571,virtual reality
2672,virtual reality
5418,Kali Martial Art and Romance
5418,Morals
6323,psychology and the nature of reality
6365,virtual reality
6934,virtual reality
7123,Madness
1923,hilarious
1923,Overrated
1227,Sergio Leone
551,This is my absolute favourite movie ever.
920,I love this movie
1183,myeh
2657,<3
4226,crazy ass movie
5784,bad...but so good...lolz
5971,best ever
5981,bwahaha love it
7360,<3
30793,original is better..
41571,so amazing
43932,japanese version is the shit
43932,this is just shit..haha
47810,stupid and unnecessary
353,noire
36535,hutz
1921,paranoid
2320,Stephen King
36517,politics
48598,Sigourney Weaver
48598,Truman Capote
53207,ClearPlay
53207,R
55284,ClearPlay
292,Gross
2054,Bit Corny
2054,Good Oldskool Movie
2987,genious animations - love real - artificial mix
493,Nostaglic
1206,Creepy good
1257,Nostalgic
1268,Nostalgic
1290,Nostalgic
1961,Nostaglic
2871,Creepy good
2997,Interesting
4848,too weird
6461,too western
8482,old
8645,Interesting
40629,cheesy but good
40819,Silly
318,swearing
56152,magic realism
2710,not bad
2710,wouldn't see again
4878,time travel
4306,cartoon
46578,beaty contests
46578,funny
1203,ghosts
27664,new tag
27904,TAG
33722,TAG
43928,latest
44225,rendu-l脙聽
51094,cue
32,overrated
1136,overrated
2502,overrated
61132,irreverent
256,Arnold Schwarzenegger
364,Disney
364,kids
380,Arnold Schwarzenegger
485,Arnold Schwarzenegger
541,Harrison Ford
541,Philip K. Dick
541,sci-fi
595,Disney
595,kids
786,Arnold Schwarzenegger
908,hitchcock
1035,good music
1086,hitchcock
1090,Vietnam War
1198,Harrison Ford
1198,World War II
1200,sci-fi
1204,World War I
1208,Vietnam
1214,sci-fi
1225,music
1233,deutsch
1240,Arnold Schwarzenegger
1246,Robin Williams
1250,World War II
1263,Vietnam
1282,Disney
1291,Harrison Ford
1359,Arnold Schwarzenegger
1562,Arnold Schwarzenegger
1587,Arnold Schwarzenegger
2000,Mel Gibson
2022,good music
2096,Disney
2096,kids
2115,Harrison Ford
2193,fantasy
2193,middle earth
2291,Johnny Depp
2373,Arnold Schwarzenegger
2871,Good music
2916,Arnold Schwarzenegger
3113,Arnold Schwarzenegger
3363,George Lucas
3396,kids
3448,Robin Williams
3448,Vietnam War
3527,Arnold Schwarzenegger
3698,Arnold Schwarzenegger
3703,Mel Gibson
3986,Arnold Schwarzenegger
4022,busom buddy with a volleyball
4103,World War II
4467,Terry Gilliam
4508,nature
4531,Arnold Schwarzenegger
4558,Arnold Schwarzenegger
5040,Arnold Schwarzenegger
5093,Arnold Schwarzenegger
6664,Arnold Schwarzenegger
7004,Arnold Schwarzenegger
7310,Arnold Schwarzenegger
8493,Harry Connick Jr.
8493,World War II
27876,German
4995,Very interesting
5903,Christian Bale
6953,life & death
8464,Very interesting
31410,Germany
36529,Truth
7301,transendental
493,Samuel L. Jackson
4713,drugs
4713,psychedelic
45950,environment
2081,cloying
2373,fantasy
2712,thriller
2774,lesbian
3355,Believer
3355,Emanuelle Seigner
5379,skinhead
5379,white race
231,stupid
1136,awesome
4226,Backwards. memory
7361,seen more than once
34271,In Netflix queue
34405,Firefly
34437,In Netflix queue
37741,In Netflix queue
39183,In Netflix queue
40278,In Netflix queue
40819,In Netflix queue
41997,In Netflix queue
471,Coen Brothers
608,quirky
3386,politics
5009,Muhammed Ali
5802,Peter Sellers
6985,Dreyer
31956,Ozon
55444,joy division
1,Pixar
318,foul language
1,pixar
2,game
5,pregnancy
5,remake
7,remake
11,politics
11,president
14,politics
14,president
16,Mafia
17,Jane Austen
21,Hollywood
22,serial killer
25,alcoholism
26,Shakespeare
28,In Netflix queue
28,Jane Austen
29,kidnapping
31,high school
31,teacher
32,time travel
34,Animal movie
34,pigs
36,death penalty
36,Nun
38,twins
39,Emma
39,Jane Austen
40,In Netflix queue
40,South Africa
41,Shakespeare
43,England
45,Journalism
46,wedding
47,serial killer
50,heist
52,adoption
52,prostitution
58,writing
62,music
92,Jekyll and Hyde
96,theater
101,crime
104,golf
107,muppets
110,Scotland
111,assassination
116,Holocaust
122,dating
140,journalism
150,moon
150,NASA
150,space
153,superhero
160,Michael Crichton
161,submarine
162,In Netflix queue
185,computers
199,Made me cry
215,generation X
216,school
222,Ireland
223,generation X
224,mental illness
224,psychology
230,Stephen King
232,In Netflix queue
235,movie business
237,basketball
237,France
237,infertility
246,basketball
247,Australia
249,Beethoven
252,Einstein
257,court
261,Louisa May Alcott
262,England
262,Girl Power
262,India
272,England
272,mental illness
277,Christmas
279,In Netflix queue
280,prison
282,disability
282,twins
290,In Netflix queue
293,hit men
296,hit men
300,TV
316,time travel
317,Christmas
318,prison
318,Stephen King
318,wrongful imprisonment
326,In Netflix queue
337,mental illness
338,serial killer
339,coma
342,Australia
342,weddings
345,cross dressing
345,men in drag
345,remade
349,Tom Clancy
350,John Grisham
351,interracial romance
356,shrimp
356,Vietnam
357,wedding
361,gambling
364,Disney
371,journalism
377,bus
380,spies
381,alcoholism
412,Edith Wharton
421,horses
425,mental illness
425,Oscar (Best Actress)
440,President
454,John Grisham
457,based on a TV show
471,hula hoop
474,assassination
475,Ireland
477,biopic
480,Dinosaur
488,Japan
488,sexuality
497,Shakespeare
500,cross dressing
500,divorce
500,men in drag
508,AIDs
513,radio
513,show business
515,Butler
515,Housekeeper
516,military
522,Australia
522,racism
522,violence
524,football
527,Holocaust
529,chess
531,In Netflix queue
534,C.S. Lewis
535,large cast
538,race
539,Empire State Building
541,robots
543,beat poetry
551,Christmas
551,Halloween
556,politics
562,adolescence
586,christmas
587,overrated
588,Disney
590,American Indians
590,Native Americans
592,superhero
593,Hannibal Lector
594,Disney
595,Disney
596,Disney
597,prostitution
608,Coen Brothers
616,Disney
628,priest
638,babies
647,Gulf War
668,India
670,India
673,Bugs Bunny
708,Veterinarian
728,In Netflix queue
733,Alcatraz
736,Disaster
748,aliens
778,drug abuse
780,aliens
800,In Netflix queue
805,John Grisham
818,based on a TV show
830,adultery
832,kidnapping
838,Jane Austen
852,golf
858,Mafia
892,Shakespeare
898,divorce
899,movie business
900,France
902,Capote
903,falling
904,voyeurism
905,Screwball
906,Brooch
907,divorce
908,Mount Rushmore
909,adultery
910,men in drag
911,heist
912,start of a beautiful friendship
913,statue
914,George Bernard Shaw
915,rich guy - poor girl
916,Italy
916,royalty
918,1900s
919,Dorothy
919,Toto
920,Civil War
921,television
922,movies
923,Rosebud
926,Hollywood
927,divorce
928,Mrs. DeWinter
929,Europe
929,journalism
929,war
930,assassination
931,amnesia
934,wedding
936,Cold War
936,Russia
938,prostitution
940,swashbuckler
941,swashbuckler
943,ghosts
944,Shangri-La
945,Astaire and Rogers
947,butler
947,homeless
947,screwball
948,oil
950,Nick and Nora Charles
951,Screwball
952,race
953,Christmas
954,Politics
955,leopard
955,screwball
956,adoption
965,fugitive
968,zombies
969,missionary
970,crime
971,Tennessee Williams
973,journalism
976,Hemingway
986,Animal movie
991,Ireland
994,food
1006,death penalty
1006,John Grisham
1010,Disney
1010,race
1013,twins
1022,Disney
1025,Disney
1025,King Arthur
1028,Disney
1028,nanny
1029,Disney
1030,Disney
1032,Disney
1033,Disney
1035,Rogers and Hammerstein
1041,In Netflix queue
1042,Music
1059,Shakespeare
1066,Astaire and Rogers
1068,anti-Semitism
1076,governess
1079,fish
1080,Bible
1080,parody
1080,religion
1081,cross dressing
1082,politics
1084,1920s
1084,gangsters
1088,dance
1088,music
1089,heist
1089,violence
1090,Vietnam
1093,1960s
1093,Jim Morrison
1093,music
1096,Holocaust
1097,aliens
1101,Navy
1103,1950s
1103,adolescence
1104,Tennessee Williams
1124,aging
1125,Clousseau
1135,military
1136,England
1136,King Arthur
1147,boxing
1147,In Netflix queue
1171,politics
1177,Italy
1178,court
1178,military
1179,crime
1183,adultery
1185,In Netflix queue
1187,disability
1188,Australia
1188,dance
1189,In Netflix queue
1189,police
1193,mental illness
1197,Inigo Montoya
1197,six-fingered man
1198,archaeology
1198,ark of the covenant
1198,indiana jones
1200,space
1201,spaghetti western
1203,court
1204,Middle East
1206,brainwashing
1207,Harper Lee
1207,racism
1208,Vietnam
1209,spaghetti western
1212,ferris wheel
1212,Venice
1212,zither
1213,Mafia
1214,aliens
1217,samurai
1219,Norman Bates
1220,Saturday Night Live
1222,Vietnam
1224,Shakespeare
1225,Mozart
1225,Salieri
1228,boxing
1230,New York
1231,NASA
1231,space
1233,submarine
1234,The Entertainer
1235,May-December romance
1237,chess
1237,death
1240,robots
1242,Civil War
1243,Shakespeare sort of
1244,black and white
1245,Mafia
1246,High School
1247,Simon and Garfunkel
1249,hit men
1250,POW
1252,incest
1253,aliens
1254,Cold
1257,skiing
1258,Stephen King
1259,Stephen King
1260,serial killer
1262,POW
1263,Vietnam
1266,revenge
1267,assassination
1267,brainwashing
1269,murder
1270,time travel
1272,World War II
1276,prison
1277,In Netflix queue
1278,spoof
1280,In Netflix queue
1281,Nazis
1282,Disney
1283,gunfight
1284,Hammett
1285,high school
1288,heavy metal
1288,mockumentary
1288,music
1291,archaeology
1291,Holy Grail
1292,television
1293,India
1296,E. M. Forster
1299,Cambodia
1299,Vietnam
1301,Shakespeare sort of
1301,space
1302,baseball
1303,India
1304,crime
1307,New York
1333,birds
1343,remake
1344,lawyer
1345,high school
1345,prom
1345,Stephen King
1348,vampires
1350,demons
1353,personals ads
1354,religion
1358,ex-con
1363,religion
1366,Arthur Miller
1367,dogs
1367,remake
1372,Klingons
1377,superhero
1380,high school
1381,high school
1387,Shark
1389,shark
1393,sports
1394,Coen Brothers
1396,spying
1398,Hemingway
1407,slasher
1407,spoof
1408,Hawkeye
1408,James Fennimore Cooper
1411,Shakespeare
1413,Conan
1416,Andrew Lloyd Weber
1423,In Netflix queue
1423,Vietnam
1441,mental illness
1446,In Netflix queue
1449,mockumentary
1466,Mafia
1474,jungle
1485,lawyer
1496,Tolstoy
1500,hit men
1500,reunion
1513,reunion
1537,ballroom dance
1542,In Netflix queue
1545,death
1569,weddings
1573,transplants
1580,aliens
1586,military
1608,president
1610,Tom Clancy
1617,Police
1625,twist ending
1635,1970s
1643,England
1643,Queen Victoria
1645,lawyers
1650,Henry James
1653,future
1663,military
1672,In Netflix queue
1674,Amish
1680,alternate universe
1682,TV
1683,Henry James
1711,Savannah
1717,sequel
1717,slasher
1717,spoof
1719,Canada
1719,death
1721,shipwreck
1732,Coen Brothers
1735,Charles Dickens
1748,amnesia
1777,1980s
1797,In Netflix queue
1810,politics
1834,twist ending
1836,No DVD at Netflix
1893,In Netflix queue
1900,In Netflix queue
1902,generation X
1912,heist
1913,Australia
1917,space
1921,mathematics
1931,ships
1938,alcoholism
1940,anti-Semitism
1940,Judaism
1942,Huey Long
1942,In Netflix queue
1942,Robert Penn Warren
1945,boxing
1945,coulda been a contender
1947,Gangs
1950,racism
1951,Dickens
1952,prostitution
1953,drugs
1953,police
1954,boxing
1954,sports
1955,divorce
1957,Olympics
1957,sports
1959,adultery
1959,Africa
1960,China
1961,autism
1962,rasicm
1975,Jason
1983,halloween
1994,ghosts
1996,ghosts
1997,demons
2006,California
2006,Mexico
2011,time travel
2019,samurai
2020,adultery
2022,Bible
2022,Katzanzakis
2028,World War II
2054,Disney
2058,police
2059,twins
2064,General Motors
2064,Michigan
2065,In Netflix queue
2066,memory
2070,music
2071,AIDs
2071,In Netflix queue
2076,sexuality
2076,suburbia
2078,Disney
2080,Disney
2085,Disney
2097,carnival
2097,Ray Bradbury
2100,mermaid
2108,weather forecaster
2114,S.E. Hinton
2115,archaeology
2116,Tolkein
2118,Stephen King
2121,Stephen King
2122,Stephen King
2139,mice
2145,1980s
2145,high school
2160,demons
2167,vampires
2171,aquarium
2171,Boston
2171,personals ads
2186,murder
2187,theater
2194,Capone
2194,gangsters
2202,survival
2203,small towns
2206,paranoia
2208,train
2243,journalism
2247,Mafia
2248,In Your Eyes
2248,Lloyd Dobbler
2249,Mafia
2268,court
2268,military
2291,freaks
2295,Screwball
2300,Broadway
2302,court
2310,adolescence
2312,death penalty
2313,freaks
2324,Holocaust
2329,racism
2334,terrorism
2335,football
2336,England
2351,In Netflix queue
2355,Pixar
2357,South America
2360,In Netflix queue
2390,In Netflix queue
2391,heist
2394,Bible
2394,Moses
2396,England
2410,boxing
2411,boxing
2412,boxing
2420,martial arts
2421,martial arts
2422,martial arts
2423,christmas
2424,e-mail
2424,remake
2431,doctors
2442,In Netflix queue
2463,kidnapping
2467,religion
2470,Australia
2471,Australia
2491,food
2494,Holocaust
2494,Hungary
2502,stapler
2502,workplace
2506,disability
2517,Stephen King
2529,twist ending
2550,ghosts
2553,evil children
2554,evil children
2565,Siam
2571,alternate universe
2572,Shakespeare sort of
2579,black and white
2581,high school
2583,southern US
2598,golfing
2600,virtual reality
2612,motherhood
2640,superhero
2641,superhero
2642,superhero
2648,In Netflix queue
2660,aliens
2664,1950s
2677,In Netflix queue
2692,alternate endings
2693,Star Trek
2699,spiders
2710,claims to be true
2710,video
2712,sexuality
2716,ghosts
2717,Ghosts
2719,remake
2723,superhero
2726,heist
2728,crucifixion
2728,Rome
2728,slavery
2745,Missionary
2745,Priest
2750,nostalgia
2750,radio
2761,robots
2762,ghosts
2762,I see dead people
2787,Stephen King
2791,aviation
2791,spoof
2797,children
2801,gambling
2803,lawyers
2804,Christmas
2827,aliens
2863,Beatles
2871,river
2872,England
2872,King Arthur
2905,In Netflix queue
2915,prostitution
2918,High School
2919,Academy award (Best Supporting Actress)
2919,Indonesia
2919,journalism
2927,adultery
2930,In Netflix queue
2935,gambling
2937,screwball
2939,In Netflix queue
2940,nightclub
2941,island
2943,Vietnam
2952,gambling
2959,violence
2966,brothers
2966,lawn mower
2967,evil children
2968,time travel
2987,live action/animation
3000,anime
3006,tobacco
3006,true story
3011,dance marathon
3028,Shakespeare
3030,samurai
3039,class
3040,camp
3044,memory
3044,music
3052,religion
3060,In Netflix queue
3071,high school
3072,New York
3077,In Netflix queue
3077,Up series
3081,Ichabod Crane
3087,christmas
3087,new york
3095,depression
3095,dust bowl
3097,remade
3098,baseball
3098,sports
3101,adultery
3108,homeless
3111,racism
3114,Pixar
3115,men in drag
3125,Graham Greene
3135,fatherhood
3147,Stephen King
3152,black-and-white
3160,L.A.
3174,Andy Kaufman
3175,spoof
3176,Europe
3176,murder
3178,boxing
3181,Shakespeare
3192,In Netflix queue
3210,high school
3211,a dingo ate my baby
3211,Australia
3247,nuns
3250,In Netflix queue
3258,plastic surgery
3259,Ireland
3260,E.M. Forster
3263,basketball
3270,figure skating
3273,slasher
3273,spoof
3281,sexuality
3306,big top
3306,circus
3307,blind
3310,orphans
3317,writing
3330,adolescence
3330,sexuality
3338,In Netflix queue
3341,remade
3360,basketball
3384,subway
3385,Peace Corp
3386,politics
3386,president
3408,scandal
3408,true story
3420,lawyers
3421,college
3421,TOGA
3424,racism
3429,aardman
3435,Insurance
3447,Pearl S Buck
3451,Hepburn and Tracy
3451,interracial marriage
3451,prejudice
3451,racism
3456,In Netflix queue
3461,island
3462,factory
3468,pool
3469,court
3469,evolution
3469,religion
3475,class
3481,Nick Hornby
3489,Peter Pan
3498,In Netflix queue
3502,death
3504,journalism
3507,In Netflix queue
3512,transplants
3515,alternate endings
3526,families
3528,psychiatrist
3536,priest
3536,rabbi
3546,show business
3548,1920s
3549,Gambling
3552,golf
3556,1970s
3556,suicide
3559,In Netflix queue
3566,business
3566,religion
3608,Pee Wee Herman
3609,In Netflix queue
3609,Vietnam
3629,mining
3632,In Netflix queue
3634,In Netflix queue
3675,Christmas
3676,In Netflix queue
3683,Coen Brothers
3712,television
3723,Shakespeare
3724,Vietnam
3730,spying
3735,police
3793,superhero
3801,court
3811,court
3816,missing children
3844,diabetes
3849,disability
3859,In Netflix queue
3859,televangelist
3877,superhero
3897,journalism
3897,music
3897,Rolling Stone
3910,blindness
3910,factory
3911,Dogs
3932,invisibility
3949,drug abuse
3951,In Netflix queue
3967,ballet
3983,family
3988,Dr. Seuss
3994,superhero
3996,china
3996,martial arts
4007,business
4012,stand-up comedy
4019,writing
4024,Edith Wharton
4025,pageant
4027,bluegrass
4029,movies
4034,based on a TV show
4046,Quakers
4077,psychopaths
4105,zombies
4113,Tennessee Williams
4117,In Netflix queue
4138,demons
4160,death penalty
4164,homeless
4164,New York
4171,Eugene O'Neill
4174,In Netflix queue
4184,Christmas
4189,Bible
4189,religion
4190,preacher
4190,religion
4191,sexuality
4194,In Netflix queue
4204,virginity
4210,Hannibal Lecter
4210,serial killer
4211,von Bulow
4214,college
4218,In Netflix queue
4221,football
4226,Backwards. memory
4232,spying
4246,singletons
4259,Nabokov
4263,alcoholism
4292,Union
4296,death
4306,fairy tales
4312,In Netflix queue
4316,figure skating
4326,race
4326,rasicm
4333,Strangers on a Train
4347,Holocaust
4356,In Netflix queue
4359,adultery
4361,men in drag
4370,robots
4380,accident
4396,race
4404,In Netflix queue
4447,lawyers
4448,heist
4465,rape
4476,twins
4477,circus
4489,Africa
4489,immigrants
4495,New York
4526,aliens
4537,hippies
4545,robots
4546,kidnapping
4546,remade
4558,twins
4571,time travel
4600,doctors
4621,babies
4623,baseball
4638,dinosaurs
4639,Hollywood
4639,movie business
4641,adolescence
4677,dogs
4678,television
4688,In Netflix queue
4787,prodigies
4801,family
4808,remake
4809,Nuclear disaster
4809,union
4812,NASA
4812,space
4823,wedding
4835,Loretta Lynn
4857,Judaism
4857,Tradition!
4874,aliens
4874,psychiatrist
4878,time travel
4881,Coen Brothers
4896,Magic
4896,Wizards
4902,ghosts
4920,psychology
4963,heist
4969,In Netflix queue
4970,nightclub
4970,singers
4973,whimsical
4979,new york
4980,time travel
4998,racism
5008,Agatha Christie
5008,court
5012,cross dressing
5012,Judaism
5015,race
5034,Ghost
5064,Dumas
5064,revenge
5114,movie business
5120,In Netflix queue
5135,India
5139,baseball
5213,religion
5224,In Netflix queue
5238,In Netflix queue
5266,crime
5291,In Netflix queue
5291,samurai
5294,religion
5304,In Netflix queue
5316,World War II
5349,superhero
5353,blind
5377,Nick Hornby
5379,anti-Semitism
5379,Judaism
5398,boxing
5404,books
5445,future
5446,Australia
5450,sisterhood
5450,women
5451,disability
5451,mental illness
5470,Oscar Wilde
5475,In Netflix queue
5483,movie business
5498,In Netflix queue
5502,aliens
5505,adultery
5505,younger men
5527,AS Byatt
5527,books
5528,photography
5528,psychopaths
5548,homeless
5577,adolescence
5601,Animal movie
5603,crime
5603,heist
5618,anime
5630,Hannibal Lecter
5633,bombs
5644,baseball
5644,Lou Gehrig
5669,violence in america
5673,pudding
5682,Holocaust
5685,Girl Power
5690,made me cry
5690,orphans
5721,In Netflix queue
5721,Judaism
5747,World War I
5791,art
5792,dating
5802,teenagers
5812,salute to Douglas Sirk
5816,Magic
5816,Wizards
5820,music business
5875,short films
5876,Graham Greene
5878,coma
5899,Africa
5954,crime
5954,nightclub
5971,anime
5989,crime
5991,court
5991,jazz
5991,murder
5994,Dickens
5995,Holocaust
6002,drugs
6002,planes
6002,widows/widowers
6003,television
6016,crime
6016,photography
6016,violence
6020,class
6027,In Netflix queue
6031,motherhood
6031,race
6041,In Netflix queue
6063,doll
6090,ghosts
6101,Chile
6101,politics
6101,South America
6104,spoof
6156,England
6159,adolescence
6163,obsession
6170,horses
6178,blind
6178,blindness
6178,race
6181,Civil War
6181,Stephen Crane
6183,Day and Hudson
6183,sexuality
6195,books
6195,Stones of Summer
6197,mental illness
6201,England
6216,World War II
6218,soccer
6228,In Netflix queue
6232,animal movie
6232,lions
6235,Holocaust
6235,World War II
6238,immigrants
6242,television
6244,In Netflix queue
6245,prostitution
6254,screwball
6268,adolescence
6269,Big Brothers
6273,L.A.
6281,crime
6286,amnesia
6288,gangs
6289,Titanic
6291,prostitution
6296,mockumentary
6297,children
6299,birds
6305,Ray Bradbury
6308,lawyers
6327,1970s
6327,movies
6331,spelling bee
6334,teachers
6337,gambling
6339,trains
6341,art
6350,anime
6367,retro
6368,movies
6373,religion
6375,In Netflix queue
6375,They Might Be Giants
6377,Disney
6377,fish
6378,heist
6380,child abuse
6385,Girl Power
6390,Ninotchka remake
6400,crime
6407,Olympics
6407,Tokyo
6422,Civil War
6440,movie business
6452,In Netflix queue
6454,Nazis
6466,In Netflix queue
6502,zombies
6515,fugitive
6516,In Netflix queue
6545,Dodie Smith
6547,flood
6552,immigration
6565,horses
6579,Japan
6591,religion
6592,marriage
6603,Othello
6609,Bible
6620,cancer
6636,road trip
6639,blindness
6650,family
6650,multiple roles
6650,murder
6660,ballet
6662,Clousseau
6668,In Netflix queue
6669,terminal illness
6708,con men
6708,fatherhood
6710,vertriloquism
6711,Japan
6713,In Netflix queue
6724,In Netflix queue
6732,matchmaker
6744,vampire
6753,Animal movie
6768,religion
6770,adultery
6770,terminal illness
6773,biking
6785,Lonesome Polecat
6786,In Netflix queue
6787,journalism
6787,Watergate
6788,pregnancy
6791,Food
6807,british comedy
6810,domestic violence
6820,werewolf
6832,amnesia
6849,Christmas
6852,black and white
6852,Capote
6852,crime
6852,death penalty
6852,murder
6856,biopic
6863,school
6867,trains
6870,child abuse
6870,kidnapping
6881,Thanksgiving
6890,adolescence
6890,violence in america
6909,transplants
6912,Rita Hayworth can dance!
6918,India
6932,journalism
6936,christmas
6944,remake
6944,wedding
6963,Amish
6970,Hepburn and Tracy
6979,Cold War
6981,religion
6982,In Netflix queue
6984,Dickens
6985,saint
6993,family
7013,good and evil
7018,court
7018,Scott Turow
7023,In Netflix queue
7025,In Netflix queue
7049,Astaire and Rogers
7050,Astaire and Rogers
7053,Astaire and Rogers
7055,Astaire and Rogers
7059,horses
7061,terminal illness
7062,birds
7062,prison
7069,In Netflix queue
7069,Shakespeare
7070,cattle drive
7071,In Netflix queue
7073,Clousseau
7079,disability
7086,George Bernard Shaw
7086,In Netflix queue
7087,E.M. Forster
7088,In Netflix queue
7090,martial arts
7091,Marx brothers
7121,Hepburn and Tracy
7132,Marx brothers
7132,opera
7139,immigrants
7141,In Netflix queue
7158,real estate
7160,serial killer
7162,Civil War
7190,Charlotte Bronte
7212,cross dressing
7212,men in drag
7217,amnesia
7218,In Netflix queue
7219,truckers
7234,circus
7256,mountain climbing
7285,adolescence
7301,priest
7301,religion
7318,religion
7323,Cold War
7361,memory
7371,Grace
7382,adolescence
7382,crime
7440,Holocaust
7451,High School
7479,World War II
7493,multiple personalities
7566,In Netflix queue
7566,Up series
7572,cancer
7584,Hepburn and Tracy
7584,marriage
7614,Rogers and Hammerstein
7618,biopic
7618,In Netflix queue
7619,blindness
7619,deaf
7646,Stephen King
7700,In Netflix queue
7705,Hepburn and Tracy
7705,sports
7713,sexuality
7714,King Arthur
7728,adultery
7748,In Netflix queue
7766,MacBeth
7792,In Netflix queue
7831,Nick and Nora Charles
7832,Nick and Nora Charles
7833,Nick and Nora Charles
7834,Nick and Nora Charles
7835,Nick and Nora Charles
7924,In Netflix queue
7925,In Netflix queue
7926,In Netflix queue
7932,Amtrak
7932,Homeless
7932,independent
7932,New York
7932,Sundance award winner
7932,Train
7934,psychology
7981,police
7983,show business
