1837,"Odd Couple II, The (1998)",1998,"http://ia.media-imdb.com/images/M/MV5BNTExMjE1ODg3OF5BMl5BanBnXkFtZTcwNTU3NjAwMQ@@._V1_SY317_CR5,0,214,317_.jpg"
1839,"My Giant (1998)",1998,"http://ia.media-imdb.com/images/M/MV5BMTk1MDI1MTM2MV5BMl5BanBnXkFtZTcwMTEyMjgyMQ@@._V1_SX214_.jpg"
1840,"He Got Game (1998)",1998,"http://ia.media-imdb.com/images/M/MV5BMTg3MTY1NjgxM15BMl5BanBnXkFtZTYwMjU2Mzc5._V1_SX214_.jpg"
1841,"Gingerbread Man, The (1998)",1998,"http://ia.media-imdb.com/images/M/MV5BMTQ1NTg5ODg3NV5BMl5BanBnXkFtZTcwNTUwODgxMQ@@._V1_SY317_CR7,0,214,317_.jpg"
1842,"Illtown (1996)",1996,"http://ia.media-imdb.com/images/M/MV5BMTU3NjMwODA4MF5BMl5BanBnXkFtZTYwMzI3Njg5._V1_SX214_.jpg"
1843,"Slappy and the Stinkers (1998)",1998,"http://ia.media-imdb.com/images/M/MV5BMTY2NjI4MzkzNV5BMl5BanBnXkFtZTcwMTE0MzcyMQ@@._V1_SY317_CR3,0,214,317_.jpg"
1844,"Live Flesh (Carne trémula) (1997)",1997,"http://ia.media-imdb.com/images/M/MV5BMTI2ODEzMjE1NF5BMl5BanBnXkFtZTYwNzY4MzA5._V1_SX214_.jpg"
1845,"Zero Effect (1998)",1998,"http://ia.media-imdb.com/images/M/MV5BMTQ2NzYxMzI5Nl5BMl5BanBnXkFtZTcwMjkzMzMyMQ@@._V1_SY317_CR8,0,214,317_.jpg"
1846,"Nil By Mouth (1997)",1997,"http://ia.media-imdb.com/images/M/MV5BMTg0NzIzMTAyOF5BMl5BanBnXkFtZTYwNzU1MTY5._V1_SX214_.jpg"
1848,"Borrowers, The (1997)",1997,"http://ia.media-imdb.com/images/M/MV5BMTg0MTI2NDY0N15BMl5BanBnXkFtZTcwNzk3NjQyMQ@@._V1_SY317_CR5,0,214,317_.jpg"
1849,"Prince Valiant (1997)",1997,"http://ia.media-imdb.com/images/M/MV5BNzg5ODQwMzc5MF5BMl5BanBnXkFtZTcwODY2NTA0MQ@@._V1_SY317_CR5,0,214,317_.jpg"
1850,"I Love You, Don't Touch Me! (1998)",1998,"http://ia.media-imdb.com/images/M/MV5BMTMxNjY5MTM4NV5BMl5BanBnXkFtZTYwMTc1OTg4._V1_SY317_CR3,0,214,317_.jpg"
1851,"Leather Jacket Love Story (1997)",1997,"http://ia.media-imdb.com/images/M/MV5BMTQyMzIxODEzMl5BMl5BanBnXkFtZTcwOTM2MjkxMQ@@._V1_SY317_CR5,0,214,317_.jpg"
1852,"Love Walked In (1998)",1998,"http://ia.media-imdb.com/images/M/MV5BMTQ0MDI5NTc2Ml5BMl5BanBnXkFtZTYwOTc4NTY3._V1_SY317_CR114,0,214,317_.jpg"
1854,"Kissing a Fool (1998)",1998,"http://ia.media-imdb.com/images/M/MV5BMTgxMjgzMTcwMF5BMl5BanBnXkFtZTcwMjI5NzYyMQ@@._V1_SY317_CR7,0,214,317_.jpg"
1855,"Krippendorf's Tribe (1998)",1998,"http://ia.media-imdb.com/images/M/MV5BMTk0MzUzNDc2M15BMl5BanBnXkFtZTcwMTM4NTMyMQ@@._V1_SY317_CR4,0,214,317_.jpg"
1856,"Kurt & Courtney (1998)",1998,"http://ia.media-imdb.com/images/M/MV5BMTgwMDExMDg3Ml5BMl5BanBnXkFtZTcwMDk0MzMzMQ@@._V1_SY317_CR4,0,214,317_.jpg"
1857,"Real Blonde, The (1997)",1997,"http://ia.media-imdb.com/images/M/MV5BMTkxMDAyNTg4N15BMl5BanBnXkFtZTcwMjEyMzgxMQ@@._V1_SY317_CR2,0,214,317_.jpg"
1858,"Mr. Nice Guy (1997)",1997,"http://ia.media-imdb.com/images/M/MV5BMTM1MzMwNjk4OV5BMl5BanBnXkFtZTcwNTI3MTMyMQ@@._V1_SY317_CR1,0,214,317_.jpg"
1859,"Taste of Cherry (Ta'm e guilass) (1997)",1997,"http://ia.media-imdb.com/images/M/MV5BNDcwMjI2NDc2OV5BMl5BanBnXkFtZTcwMjQzOTMyMQ@@._V1_SY317_CR5,0,214,317_.jpg"
1860,"Character (Karakter) (1997)",1997,"http://ia.media-imdb.com/images/M/MV5BMjE4OTA5NjU4Nl5BMl5BanBnXkFtZTcwMTMyMzkyMQ@@._V1_SY317_CR2,0,214,317_.jpg"
1861,"Junk Mail (Budbringeren) (1997)",1997,"http://ia.media-imdb.com/images/M/MV5BMjE2MjE5MTUwMl5BMl5BanBnXkFtZTcwNzU1NDAzMQ@@._V1_SX214_.jpg"
1862,"Species II (1998)",1998,"http://ia.media-imdb.com/images/M/MV5BMjEzMjE5NjcyNF5BMl5BanBnXkFtZTcwNDQ5MzI3NA@@._V1_SY317_CR0,0,214,317_.jpg"
1864,"Sour Grapes (1998)",1998,"http://ia.media-imdb.com/images/M/MV5BNTg4NDU5Njk2OF5BMl5BanBnXkFtZTYwMjQ1MzE5._V1_SY317_CR9,0,214,317_.jpg"
1865,"Wild Man Blues (1997)",1997,"http://ia.media-imdb.com/images/M/MV5BNzU1Njg3ODcyNl5BMl5BanBnXkFtZTcwMzcwNzgxMQ@@._V1_SX214_.jpg"
1866,"Big Hit, The (1998)",1998,"http://ia.media-imdb.com/images/M/MV5BMTczMzMwNjMzMF5BMl5BanBnXkFtZTcwNDM4NDUxMQ@@._V1_SY317_CR3,0,214,317_.jpg"
1867,"Tarzan and the Lost City (1998)",1998,"http://ia.media-imdb.com/images/M/MV5BMTQ5OTQ0NDI2MF5BMl5BanBnXkFtZTcwNTM2MzQyMQ@@._V1_SY317_CR5,0,214,317_.jpg"
1869,"Black Dog (1998)",1998,"http://ia.media-imdb.com/images/M/MV5BMjE5NzgxMDE5OF5BMl5BanBnXkFtZTcwMjM3MTAyMQ@@._V1_SX214_.jpg"
1870,"Dancer, Texas Pop. 81 (1998)",1998,"http://ia.media-imdb.com/images/M/MV5BMjE0NjE2ODM4MV5BMl5BanBnXkFtZTYwNTk2NDg5._V1_SX214_.jpg"
1871,"Friend of the Deceased, A (Priyatel pokonika) (1997)",1997,"http://ia.media-imdb.com/images/M/MV5BMzgxMzcxMjYzMl5BMl5BanBnXkFtZTcwMzE3NTEyMQ@@._V1_SY317_CR13,0,214,317_.jpg"
1872,"Go Now (1995)",1995,"http://ia.media-imdb.com/images/M/MV5BNTQwNjI3MDk1Ml5BMl5BanBnXkFtZTYwOTg5NTg5._V1_SX214_.jpg"
1873,"Misérables, Les (1998)",1998,"http://ia.media-imdb.com/images/M/MV5BMTQ5Mzc5NDQ2Nl5BMl5BanBnXkFtZTcwNzUxNTIyMQ@@._V1_SY317_CR6,0,214,317_.jpg"
1874,"Still Breathing (1997)",1997,"http://ia.media-imdb.com/images/M/MV5BMTY1OTgyNTI2OV5BMl5BanBnXkFtZTcwNDUxMDQyMQ@@._V1_SY317_CR4,0,214,317_.jpg"
1875,"Clockwatchers (1997)",1997,"http://ia.media-imdb.com/images/M/MV5BMTA5NTc4MzU5NTNeQTJeQWpwZ15BbWU3MDk3MTg4NDE@._V1_SY317_CR6,0,214,317_.jpg"
1876,"Deep Impact (1998)",1998,"http://ia.media-imdb.com/images/M/MV5BMjE4NDE3MjA1NV5BMl5BanBnXkFtZTYwMjQxMDM5._V1_SY317_CR4,0,214,317_.jpg"
1877,"Little Men (1998)",1998,"http://ia.media-imdb.com/images/M/MV5BMTg1OTYxMzQyM15BMl5BanBnXkFtZTcwMDQ1NTcyMQ@@._V1_SY317_CR51,0,214,317_.jpg"
1878,"Woo (1998)",1998,"http://ia.media-imdb.com/images/M/MV5BMjE1NzgzMjQ2Nl5BMl5BanBnXkFtZTcwNDE5MTYyMQ@@._V1_SX214_.jpg"
1879,"Hanging Garden, The (1997)",1997,"http://ia.media-imdb.com/images/M/MV5BMTYwMTMzNTMwMV5BMl5BanBnXkFtZTcwOTg0NDQzMQ@@._V1_SY317_CR5,0,214,317_.jpg"
1880,"Lawn Dogs (1997)",1997,"http://ia.media-imdb.com/images/M/MV5BMTI3NDA4NzcyNV5BMl5BanBnXkFtZTcwMTMzMjMyMQ@@._V1_SY317_CR2,0,214,317_.jpg"
1881,"Quest for Camelot (1998)",1998,"http://ia.media-imdb.com/images/M/MV5BNTUwMTYyNDY1MV5BMl5BanBnXkFtZTcwMzgzNDEzMQ@@._V1_SX214_.jpg"
1882,"Godzilla (1998)",1998,"http://ia.media-imdb.com/images/M/MV5BMTgyMjE1NDczN15BMl5BanBnXkFtZTYwNDIwNjg5._V1_SX214_.jpg"
1883,"Bulworth (1998)",1998,"http://ia.media-imdb.com/images/M/MV5BMjEzMjYyMDg5OV5BMl5BanBnXkFtZTcwNzc4NTAyMQ@@._V1_SY317_CR5,0,214,317_.jpg"
1884,"Fear and Loathing in Las Vegas (1998)",1998,"http://ia.media-imdb.com/images/M/MV5BMTk4NjQwNTc0OV5BMl5BanBnXkFtZTYwOTQzNTA3._V1_SY317_CR3,0,214,317_.jpg"
1885,"Opposite of Sex, The (1998)",1998,"http://ia.media-imdb.com/images/M/MV5BMTk4NzMwNzExM15BMl5BanBnXkFtZTcwODA1NDQyMQ@@._V1_SY317_CR3,0,214,317_.jpg"
1886,"I Got the Hook Up (1998)",1998,"http://ia.media-imdb.com/images/M/MV5BMTU4MzA4NzkxNV5BMl5BanBnXkFtZTcwNDQ2NDkxMQ@@._V1_SY317_CR4,0,214,317_.jpg"
1887,"Almost Heroes (1998)",1998,"http://ia.media-imdb.com/images/M/MV5BMTM4NDY3MDI5Nl5BMl5BanBnXkFtZTcwMzI3OTkyMQ@@._V1_SY317_CR16,0,214,317_.jpg"
1888,"Hope Floats (1998)",1998,"http://ia.media-imdb.com/images/M/MV5BMjE3MDc2OTk0OV5BMl5BanBnXkFtZTcwNzkzNDUyMQ@@._V1_SX214_.jpg"
1889,"Insomnia (1997)",1997,"http://ia.media-imdb.com/images/M/MV5BMTQ3NDM1NjgxMF5BMl5BanBnXkFtZTgwOTM5NTY2MDE@._V1_SY317_CR14,0,214,317_.jpg"
1890,"Little Boy Blue (1997)",1997,"http://ia.media-imdb.com/images/M/MV5BMTU5MzU5NTQ2OF5BMl5BanBnXkFtZTcwNTQ4ODA0MQ@@._V1_SY317_CR4,0,214,317_.jpg"
1891,"Ugly, The (1997)",1997,"http://ia.media-imdb.com/images/M/MV5BMTk4ODg0NDc1NV5BMl5BanBnXkFtZTcwOTI4MTgxMQ@@._V1_SY317_CR3,0,214,317_.jpg"
1892,"Perfect Murder, A (1998)",1998,"http://ia.media-imdb.com/images/M/MV5BMTcwODQxNTEyN15BMl5BanBnXkFtZTYwNTE3NzI3._V1_SY317_CR5,0,214,317_.jpg"
1893,"Beyond Silence (Jenseits der Stille) (1996)",1996,"http://ia.media-imdb.com/images/M/MV5BMTMyMTgxNTA5M15BMl5BanBnXkFtZTcwMDkxMzU1MQ@@._V1_SY317_CR12,0,214,317_.jpg"
1894,"Six Days Seven Nights (1998)",1998,"http://ia.media-imdb.com/images/M/MV5BMTY0ODQ2NDE2NF5BMl5BanBnXkFtZTcwNDM5MDkyMQ@@._V1_SY317_CR7,0,214,317_.jpg"
1895,"Can't Hardly Wait (1998)",1998,"http://ia.media-imdb.com/images/M/MV5BMjA5NDE5Mzk0M15BMl5BanBnXkFtZTcwMzI0MDc4MQ@@._V1_SY317_CR1,0,214,317_.jpg"
1896,"Cousin Bette (1998)",1998,"http://ia.media-imdb.com/images/M/MV5BMTk3MDc1MzY0MF5BMl5BanBnXkFtZTcwMjcyNzgxMQ@@._V1_SY317_CR5,0,214,317_.jpg"
1897,"High Art (1998)",1998,"http://ia.media-imdb.com/images/M/MV5BMjAyMjIwMzM3M15BMl5BanBnXkFtZTcwOTU0MDYyMQ@@._V1_SY317_CR4,0,214,317_.jpg"
1898,"Land Girls, The (1998)",1998,"http://ia.media-imdb.com/images/M/MV5BMTAzNjkzOTgwODleQTJeQWpwZ15BbWU3MDk3NzE2MTE@._V1_SY317_CR3,0,214,317_.jpg"
1899,"Passion in the Desert (1998)",1998,"http://ia.media-imdb.com/images/M/MV5BMTc5MDU1NzcyN15BMl5BanBnXkFtZTcwMDA0ODYyNA@@._V1_SX214_.jpg"
1900,"Children of Heaven, The (Bacheha-Ye Aseman) (1997)",1997,"http://ia.media-imdb.com/images/M/MV5BMTg0OTk4MDEwMV5BMl5BanBnXkFtZTYwNzMwNzI5._V1_SY317_CR3,0,214,317_.jpg"
1901,"Dear Jesse (1997)",1997,"http://ia.media-imdb.com/images/M/MV5BMTY2NDI2MTc2NV5BMl5BanBnXkFtZTcwNjA2NTQzMw@@._V1_SY317_CR0,0,214,317_.jpg"
1902,"Dream for an Insomniac (1996)",1996,"http://ia.media-imdb.com/images/M/MV5BMjEzMTk3MjUzOV5BMl5BanBnXkFtZTcwNDU2MzczMQ@@._V1_SY317_CR3,0,214,317_.jpg"
1903,"Hav Plenty (1997)",1997,"http://ia.media-imdb.com/images/M/MV5BOTA0MzIzODU2OV5BMl5BanBnXkFtZTcwMjc4OTcxMQ@@._V1_SY317_CR3,0,214,317_.jpg"
1904,"Henry Fool (1997)",1997,"http://ia.media-imdb.com/images/M/MV5BMTIwNzM3OTg4MF5BMl5BanBnXkFtZTYwODY4MzI5._V1_SX214_.jpg"
1905,"Marie From the Bay of Angels (Marie Baie Des Anges) (1997)",1997,"http://ia.media-imdb.com/images/M/MV5BMTI1OTMzMjk3N15BMl5BanBnXkFtZTcwMDQ3NTcxMQ@@._V1_SX214_.jpg"
1906,"Mr. Jealousy (1997)",1997,"http://ia.media-imdb.com/images/M/MV5BMTYzNTg4OTU1M15BMl5BanBnXkFtZTcwODM0NzkxMQ@@._V1_SY317_CR6,0,214,317_.jpg"
1907,"Mulan (1998)",1998,"http://ia.media-imdb.com/images/M/MV5BMTIwNjY4NDU2NF5BMl5BanBnXkFtZTcwMzM0OTUyMQ@@._V1_SY317_CR4,0,214,317_.jpg"
1908,"Resurrection Man (1998)",1998,"http://ia.media-imdb.com/images/M/MV5BMTQyNDE0MDQyOF5BMl5BanBnXkFtZTcwODg3NDYyMQ@@._V1_SY317_CR5,0,214,317_.jpg"
1910,"I Went Down (1997)",1997,"http://ia.media-imdb.com/images/M/MV5BMTk1Nzk5NTE3OF5BMl5BanBnXkFtZTcwMTIzOTEyMQ@@._V1_SX214_.jpg"
1911,"Dr. Dolittle (1998)",1998,"http://ia.media-imdb.com/images/M/MV5BMTQzMjc4NjIxOV5BMl5BanBnXkFtZTcwMDU0NzIyMQ@@._V1_SY317_CR5,0,214,317_.jpg"
1912,"Out of Sight (1998)",1998,"http://ia.media-imdb.com/images/M/MV5BMjA0MjMwNTE4Nl5BMl5BanBnXkFtZTgwNjExNzQxMTE@._V1_SX214_.jpg"
1913,"Picnic at Hanging Rock (1975)",1975,"http://ia.media-imdb.com/images/M/MV5BMTk2ODM1Njc3MV5BMl5BanBnXkFtZTcwMzc1MzYxMQ@@._V1_SY317_CR2,0,214,317_.jpg"
1914,"Smoke Signals (1998)",1998,"http://ia.media-imdb.com/images/M/MV5BMTU2NzU1NDIwOV5BMl5BanBnXkFtZTcwMzY2ODAyMQ@@._V1_SY317_CR0,0,214,317_.jpg"
1915,"Voyage to the Beginning of the World (Viagem ao Princípio do Mundo) (1997)",1997,"http://www.somervillecafeblog.org/wp-content/plugins/cool-video-gallery/images/default_video.png"
1916,"Buffalo '66 (a.k.a. Buffalo 66) (1998)",1998,"http://ia.media-imdb.com/images/M/MV5BMTMwOTM5NzkwOV5BMl5BanBnXkFtZTcwNzk0NjcyMQ@@._V1_SX214_.jpg"
1917,"Armageddon (1998)",1998,"http://ia.media-imdb.com/images/M/MV5BMTc3NzA4MDIyNV5BMl5BanBnXkFtZTcwMzc1OTM2MQ@@._V1_SX214_.jpg"
1918,"Lethal Weapon 4 (1998)",1998,"http://ia.media-imdb.com/images/M/MV5BMTU0OTc5NjI3OV5BMl5BanBnXkFtZTcwNTg5NDEyMQ@@._V1_SY317_CR11,0,214,317_.jpg"
1919,"Madeline (1998)",1998,"http://ia.media-imdb.com/images/M/MV5BNzg3MjcwMjE0NV5BMl5BanBnXkFtZTcwOTc1ODgxMQ@@._V1_SY317_CR5,0,214,317_.jpg"
1920,"Small Soldiers (1998)",1998,"http://ia.media-imdb.com/images/M/MV5BMTI5NjE4NzM4OF5BMl5BanBnXkFtZTcwMTc5MDEzMQ@@._V1_SY317_CR3,0,214,317_.jpg"
1921,"Pi (1998)",1998,"http://ia.media-imdb.com/images/M/MV5BOTI2ODA3MTc4MF5BMl5BanBnXkFtZTYwMzUwMjU5._V1_SX214_.jpg"
1922,"Whatever (1998)",1998,"http://ia.media-imdb.com/images/M/MV5BMTI3ODUzNTcwOF5BMl5BanBnXkFtZTYwNTU0MTk5._V1_SX214_.jpg"
1923,"There's Something About Mary (1998)",1998,"http://ia.media-imdb.com/images/M/MV5BMTAzNzM3NTM4NDNeQTJeQWpwZ15BbWU4MDgzOTgzMTAx._V1_SX214_.jpg"
1924,"Plan 9 from Outer Space (1959)",1959,"http://ia.media-imdb.com/images/M/MV5BMzUzMzA0NDE3MF5BMl5BanBnXkFtZTgwMzg1Mjc1MDE@._V1_SY317_CR0,0,214,317_.jpg"
1925,"Wings (1927)",1927,"http://ia.media-imdb.com/images/M/MV5BMTQ5NDE4MTQwNV5BMl5BanBnXkFtZTcwMDI3NjExNw@@._V1_SX214_.jpg"
1926,"Broadway Melody, The (1929)",1929,"http://ia.media-imdb.com/images/M/MV5BMTIzNzEzNjc2NV5BMl5BanBnXkFtZTcwODQzNzk2MQ@@._V1_SY317_CR1,0,214,317_.jpg"
1927,"All Quiet on the Western Front (1930)",1930,"http://ia.media-imdb.com/images/M/MV5BNTM5OTg2NDY1NF5BMl5BanBnXkFtZTcwNTQ4MTMwNw@@._V1_SX214_.jpg"
1928,"Cimarron (1931)",1931,"http://ia.media-imdb.com/images/M/MV5BMTI1NTc1MzQyN15BMl5BanBnXkFtZTYwNDAwMjk5._V1_SY231_SX150_.jpg"
1929,"Grand Hotel (1932)",1932,"http://ia.media-imdb.com/images/M/MV5BNDczMTMzODcwNV5BMl5BanBnXkFtZTYwODQzOTE5._V1_SX214_.jpg"
1930,"Cavalcade (1933)",1933,"http://ia.media-imdb.com/images/M/MV5BMjE5MTgxMTkyNl5BMl5BanBnXkFtZTcwODgyNzAwMQ@@._V1_SX214_.jpg"
1931,"Mutiny on the Bounty (1935)",1935,"http://ia.media-imdb.com/images/M/MV5BMjAxNjgwNDUwNl5BMl5BanBnXkFtZTcwMjUzMDUyMQ@@._V1_SY317_CR6,0,214,317_.jpg"
1932,"Great Ziegfeld, The (1936)",1936,"http://ia.media-imdb.com/images/M/MV5BMTY1NTM4MDk1OV5BMl5BanBnXkFtZTYwMDgxNjg5._V1_SY221_SX150_.jpg"
1933,"Life of Emile Zola, The (1937)",1937,"http://ia.media-imdb.com/images/M/MV5BMjEwNjM0MzY0MF5BMl5BanBnXkFtZTYwNTEwOTA5._V1_SX214_.jpg"
1934,"You Can't Take It with You (1938)",1938,"http://ia.media-imdb.com/images/M/MV5BMTgyMzEzMTczMV5BMl5BanBnXkFtZTcwMTgwNDMyMQ@@._V1_SY317_CR2,0,214,317_.jpg"
1935,"How Green Was My Valley (1941)",1941,"http://ia.media-imdb.com/images/M/MV5BMTUyNzY4NjI0OV5BMl5BanBnXkFtZTgwNzk2MzgxMTE@._V1_SY317_CR0,0,214,317_.jpg"
1936,"Mrs. Miniver (1942)",1942,"http://ia.media-imdb.com/images/M/MV5BMjA2NzIyMzQ0MV5BMl5BanBnXkFtZTgwOTI0MDkxMTE@._V1_SX214_.jpg"
1937,"Going My Way (1944)",1944,"http://ia.media-imdb.com/images/M/MV5BMTUxNjU1NjMwM15BMl5BanBnXkFtZTYwNTA0NjM5._V1_SX214_.jpg"
1938,"Lost Weekend, The (1945)",1945,"http://ia.media-imdb.com/images/M/MV5BMTk4NDQ0NjgyNF5BMl5BanBnXkFtZTgwMTE3NTkxMTE@._V1_SX214_.jpg"
1939,"Best Years of Our Lives, The (1946)",1946,"http://ia.media-imdb.com/images/M/MV5BMTk1NTAxNzg3Nl5BMl5BanBnXkFtZTcwNjU4OTQwNw@@._V1_SX214_.jpg"
1940,"Gentleman's Agreement (1947)",1947,"http://ia.media-imdb.com/images/M/MV5BMjEwMDM1NTIyMF5BMl5BanBnXkFtZTYwMDE2MjE5._V1_SY317_CR5,0,214,317_.jpg"
1941,"Hamlet (1948)",1948,"http://ia.media-imdb.com/images/M/MV5BMjEwNzQzNDM2NV5BMl5BanBnXkFtZTYwOTg4ODI5._V1_SY317_CR5,0,214,317_.jpg"
1942,"All the King's Men (1949)",1949,"http://ia.media-imdb.com/images/M/MV5BMTU0OTcyNDk0OV5BMl5BanBnXkFtZTcwMTY1Mjk3OA@@._V1_SX214_.jpg"
1943,"Greatest Show on Earth, The (1952)",1952,"http://ia.media-imdb.com/images/M/MV5BMTQ3OTUwNzQyOV5BMl5BanBnXkFtZTcwODA0MDUyMQ@@._V1_SY317_CR6,0,214,317_.jpg"
1944,"From Here to Eternity (1953)",1953,"http://ia.media-imdb.com/images/M/MV5BMTI5MDk2ODc2M15BMl5BanBnXkFtZTYwNDQ2NDE5._V1_SY317_CR3,0,214,317_.jpg"
1945,"On the Waterfront (1954)",1954,"http://ia.media-imdb.com/images/M/MV5BMTM0NDQxMzA0OF5BMl5BanBnXkFtZTcwOTI2NDU2MQ@@._V1_SX214_.jpg"
1946,"Marty (1955)",1955,"http://ia.media-imdb.com/images/M/MV5BMTc2NzcxODUyNF5BMl5BanBnXkFtZTcwMzg2ODE1NA@@._V1_SX214_.jpg"
1947,"West Side Story (1961)",1961,"http://ia.media-imdb.com/images/M/MV5BMTM0NDAxOTI5MF5BMl5BanBnXkFtZTcwNjI4Mjg3NA@@._V1_SX214_.jpg"
1948,"Tom Jones (1963)",1963,"http://ia.media-imdb.com/images/M/MV5BMTUxMzgwODM5N15BMl5BanBnXkFtZTcwNTExNDY3NA@@._V1_SX214_.jpg"
1949,"Man for All Seasons, A (1966)",1966,"http://ia.media-imdb.com/images/M/MV5BMTQ3MTM3NTI0OF5BMl5BanBnXkFtZTcwNTI1MjQ4OQ@@._V1_SX214_.jpg"
1950,"In the Heat of the Night (1967)",1967,"http://ia.media-imdb.com/images/M/MV5BMTk3NjkxMDc1MV5BMl5BanBnXkFtZTcwMDIwMjI0NA@@._V1_SX214_.jpg"
1951,"Oliver! (1968)",1968,"http://ia.media-imdb.com/images/M/MV5BMTgzODQ3MTk2MV5BMl5BanBnXkFtZTcwMTU4NjYxMQ@@._V1_SY317_CR3,0,214,317_.jpg"
1952,"Midnight Cowboy (1969)",1969,"http://ia.media-imdb.com/images/M/MV5BMTMzMjY1OTE5OV5BMl5BanBnXkFtZTcwMjUzNTk3NA@@._V1_SX214_.jpg"
1953,"French Connection, The (1971)",1971,"http://ia.media-imdb.com/images/M/MV5BMTY5Nzg5OTIzOF5BMl5BanBnXkFtZTcwMDI5NDA0MQ@@._V1_SY317_CR9,0,214,317_.jpg"
1954,"Rocky (1976)",1976,"http://ia.media-imdb.com/images/M/MV5BMTY5MDMzODUyOF5BMl5BanBnXkFtZTcwMTQ3NTMyNA@@._V1_SX214_.jpg"
1955,"Kramer Vs. Kramer (1979)",1979,"http://ia.media-imdb.com/images/M/MV5BMjM1OTIyNzQ5Nl5BMl5BanBnXkFtZTgwNzQzMzcxMTE@._V1_SX214_.jpg"
1956,"Ordinary People (1980)",1980,"http://ia.media-imdb.com/images/M/MV5BNTQwNTc4NzYxNl5BMl5BanBnXkFtZTgwMDEzMjEyMDE@._V1_SY317_CR5,0,214,317_.jpg"
1957,"Chariots of Fire (1981)",1981,"http://ia.media-imdb.com/images/M/MV5BMTk3MTE3Mzg4MV5BMl5BanBnXkFtZTcwOTY0NTM1Mg@@._V1_SX214_.jpg"
1958,"Terms of Endearment (1983)",1983,"http://ia.media-imdb.com/images/M/MV5BMTk0ODM4NDk0MF5BMl5BanBnXkFtZTgwMTEzMDUxMDE@._V1_SX214_.jpg"
1959,"Out of Africa (1985)",1985,"http://ia.media-imdb.com/images/M/MV5BMjA4MzcyMDAxMl5BMl5BanBnXkFtZTcwODg0MzkxMQ@@._V1_SY317_CR5,0,214,317_.jpg"
1960,"Last Emperor, The (1987)",1987,"http://ia.media-imdb.com/images/M/MV5BMTQyNDE4MDk4MV5BMl5BanBnXkFtZTcwMjIyMjU1MQ@@._V1_SY317_CR4,0,214,317_.jpg"
1961,"Rain Man (1988)",1988,"http://ia.media-imdb.com/images/M/MV5BMTQ4NTA1NDU3NV5BMl5BanBnXkFtZTcwODUwMTU2NA@@._V1_SX214_.jpg"
1962,"Driving Miss Daisy (1989)",1989,"http://ia.media-imdb.com/images/M/MV5BMTI2Njg4MDM5MF5BMl5BanBnXkFtZTYwMDk4NjM5._V1_SX214_.jpg"
1963,"Take the Money and Run (1969)",1969,"http://ia.media-imdb.com/images/M/MV5BMjE2Mjc5NDg3OV5BMl5BanBnXkFtZTgwMzUxMjMyMTE@._V1_SY317_CR0,0,214,317_.jpg"
1964,"Klute (1971)",1971,"http://ia.media-imdb.com/images/M/MV5BMTc3NjI3ODc5M15BMl5BanBnXkFtZTYwMzA1OTA5._V1_SY317_CR3,0,214,317_.jpg"
1965,"Repo Man (1984)",1984,"http://ia.media-imdb.com/images/M/MV5BMTU3MTI3MjkxOF5BMl5BanBnXkFtZTcwNjQyNzEzMQ@@._V1_SY317_CR4,0,214,317_.jpg"
1966,"Metropolitan (1990)",1990,"http://ia.media-imdb.com/images/M/MV5BMTYyNDgyNTI3MF5BMl5BanBnXkFtZTcwMzk3MjIzMQ@@._V1_SY317_CR5,0,214,317_.jpg"
1967,"Labyrinth (1986)",1986,"http://ia.media-imdb.com/images/M/MV5BMTczNTkyOTIzN15BMl5BanBnXkFtZTgwNjY3MjQxMDE@._V1_SY317_CR0,0,214,317_.jpg"
1968,"Breakfast Club, The (1985)",1985,"http://ia.media-imdb.com/images/M/MV5BMzYyNTQ1Nzk2M15BMl5BanBnXkFtZTcwODk0NTQyMQ@@._V1_SX214_.jpg"
1974,"Friday the 13th (1980)",1980,"http://ia.media-imdb.com/images/M/MV5BOTYzNDkwNTA1NF5BMl5BanBnXkFtZTcwMjIyNDAyMQ@@._V1_SY317_CR4,0,214,317_.jpg"
1975,"Friday the 13th Part 2 (1981)",1981,"http://ia.media-imdb.com/images/M/MV5BMzE4NDkyMjgwM15BMl5BanBnXkFtZTcwNTY4ODgyMQ@@._V1_SY317_CR5,0,214,317_.jpg"
1982,"Halloween (1978)",1978,"http://ia.media-imdb.com/images/M/MV5BMTY0Nzk0NTk2OF5BMl5BanBnXkFtZTcwNjQ3NTk0MQ@@._V1_SY317_CR3,0,214,317_.jpg"
1983,"Halloween II (1981)",1981,"http://ia.media-imdb.com/images/M/MV5BMTUwNTYyMzQ2MV5BMl5BanBnXkFtZTYwNjAzNzM5._V1_SY317_CR1,0,214,317_.jpg"
1987,"Prom Night (1980)",1980,"http://ia.media-imdb.com/images/M/MV5BMTI4MzY1NDA5M15BMl5BanBnXkFtZTYwMDIyNzA5._V1_SX214_.jpg"
1991,"Child's Play (1988)",1988,"http://ia.media-imdb.com/images/M/MV5BMTg1MjQ5NDkyMV5BMl5BanBnXkFtZTcwMjkzNjEzNA@@._V1_SX214_.jpg"
1992,"Child's Play 2 (1990)",1990,"http://ia.media-imdb.com/images/M/MV5BMTUyMzEwNjYyOF5BMl5BanBnXkFtZTYwMjk5NTU5._V1_SY317_CR5,0,214,317_.jpg"
